Unique_ID,Location_type,Zipcode,name,type,measurement,value,lat,lon,AQI_level
ZC_5448,Zip_code,5448.0,Burlington,PM25_AQI,AQI,27.4490524070705,44.7831,-72.8568,good
ZC_5448,Zip_code,5448.0,Burlington,NO2_AQI,AQI,4.363430778092459,44.7831,-72.8568,good
ZC_5448,Zip_code,5448.0,Burlington,PM25,UG/M3,6.835004966493383,44.7831,-72.8568,
ZC_94971,Zip_code,94971.0,San Rafael,NO2,PPB,7.651731435972048,38.2466,-122.9053,
ZC_94971,Zip_code,94971.0,San Rafael,OZONE,PPB,22.391962445512466,38.2466,-122.9053,
ZC_94971,Zip_code,94971.0,San Rafael,CO,PPM,0.317764338132209,38.2466,-122.9053,
ZC_5775,Zip_code,5775.0,Bennington,PM25_AQI,AQI,22.9994878997684,43.3568,-73.2503,good
ZC_5775,Zip_code,5775.0,Bennington,PM25,UG/M3,5.679611744354884,43.3568,-73.2503,
ZC_5775,Zip_code,5775.0,Bennington,OZONE_AQI,AQI,26.091495986968464,43.3568,-73.2503,good
ZC_32038,Zip_code,32038.0,Gainesville,PM2.5,UG/M3,8.73919535407266,29.9222,-82.709,
ZC_18933,Zip_code,18933.0,Philadelphia,WS,M/S,1.1501154045570623,40.4063,-75.0409,
ZC_18933,Zip_code,18933.0,Philadelphia,TEMP,C,17.928283869502366,40.4063,-75.0409,
ZC_18933,Zip_code,18933.0,Philadelphia,WD,DEGREES,180.3537916951697,40.4063,-75.0409,
ZC_18933,Zip_code,18933.0,Philadelphia,RHUM,PERCENT,55.194461473335615,40.4063,-75.0409,
ZC_6705,Zip_code,6705.0,Danbury,BARPR,MILLIBAR,1001.9990478210104,41.5504,-73.0093,
ZC_6705,Zip_code,6705.0,Danbury,RWD,DEGREES,190.1718858223,41.5504,-73.0093,
ZC_6705,Zip_code,6705.0,Danbury,TEMP,C,12.54494701131228,41.5504,-73.0093,
ZC_6705,Zip_code,6705.0,Danbury,RWS,KNOTS,3.0391420558689144,41.5504,-73.0093,
ZC_6705,Zip_code,6705.0,Danbury,PM2.5,UG/M3,8.04344378488181,41.5504,-73.0093,
ZC_6705,Zip_code,6705.0,Danbury,UV-AETH,UG/M3,0.9054716084385396,41.5504,-73.0093,
ZC_5351,Zip_code,5351.0,Bennington,OZONE,PPB,28.741128373126628,42.9484,-72.7563,
ZC_16407,Zip_code,16407.0,Erie,OZONE,PPB,29.78838010810314,41.9193,-79.6423,
ZC_5673,Zip_code,5673.0,Burlington,NO2_AQI,AQI,4.363430778092459,44.1826,-72.8393,good
ZC_5673,Zip_code,5673.0,Burlington,PM25_AQI,AQI,27.4490524070705,44.1826,-72.8393,good
ZC_5673,Zip_code,5673.0,Burlington,PM25,UG/M3,6.835004966493383,44.1826,-72.8393,
ZC_16882,Zip_code,16882.0,State College,PM25_AQI,AQI,28.686209508961884,40.8816,-77.4085,good
ZC_16882,Zip_code,16882.0,State College,PM25,UG/M3,7.141600558127874,40.8816,-77.4085,
ZC_16882,Zip_code,16882.0,State College,OZONE_AQI,AQI,23.96248431370388,40.8816,-77.4085,good
ZC_94971,Zip_code,94971.0,San Rafael,PM25,UG/M3,8.688343705371457,38.2466,-122.9053,
ZC_94971,Zip_code,94971.0,San Rafael,NO2_AQI,AQI,6.8201479508854765,38.2466,-122.9053,good
ZC_94971,Zip_code,94971.0,San Rafael,OZONE_AQI,AQI,20.71739567775025,38.2466,-122.9053,good
ZC_94971,Zip_code,94971.0,San Rafael,PM25_AQI,AQI,30.099840748010585,38.2466,-122.9053,good
ZC_8350,Zip_code,8350.0,Brigantine,OZONE,PPB,28.329641505902327,39.4899,-74.8777,
ZC_8350,Zip_code,8350.0,Brigantine,SO2,PPB,0.0,39.4899,-74.8777,
ZC_82835,Zip_code,82835.0,Sheridan,TEMP,C,8.59790480985432,44.5661,-106.5476,
ZC_82835,Zip_code,82835.0,Sheridan,RHUM,PERCENT,58.64469056650618,44.5661,-106.5476,
ZC_82835,Zip_code,82835.0,Sheridan,WS,M/S,3.474226359527245,44.5661,-106.5476,
ZC_82835,Zip_code,82835.0,Sheridan,WD,DEGREES,186.37681052797063,44.5661,-106.5476,
ZC_82835,Zip_code,82835.0,Sheridan,OZONE,PPB,33.739967047523145,44.5661,-106.5476,
ZC_82835,Zip_code,82835.0,Sheridan,SRAD,WATTS/M2,183.9366209870593,44.5661,-106.5476,
ZC_82835,Zip_code,82835.0,Sheridan,BARPR,MILLIBAR,887.6300513066503,44.5661,-106.5476,
ZC_82835,Zip_code,82835.0,Sheridan,PRECIP,MM,0.0258540074769913,44.5661,-106.5476,
ZC_82835,Zip_code,82835.0,Sheridan,OZONE_AQI,AQI,30.79811781920764,44.5661,-106.5476,good
ZC_5775,Zip_code,5775.0,Bennington,OZONE,PPB,28.741128373126628,43.3568,-73.2503,
ZC_19341,Zip_code,19341.0,Philadelphia,RHUM,PERCENT,55.194461473335615,40.0326,-75.6334,
ZC_19341,Zip_code,19341.0,Philadelphia,TEMP,C,17.928283869502366,40.0326,-75.6334,
ZC_19341,Zip_code,19341.0,Philadelphia,WS,M/S,1.1501154045570623,40.0326,-75.6334,
ZC_19341,Zip_code,19341.0,Philadelphia,WD,DEGREES,180.3537916951697,40.0326,-75.6334,
ZC_95606,Zip_code,95606.0,Woodland,PM25,UG/M3,12.3715885096802,38.8111,-122.1804,
ZC_95606,Zip_code,95606.0,Woodland,WD,DEGREES,209.7475365147164,38.8111,-122.1804,
ZC_95606,Zip_code,95606.0,Woodland,BARPR,MILLIBAR,1011.4763079712168,38.8111,-122.1804,
ZC_95606,Zip_code,95606.0,Woodland,TEMP,C,17.930579306387862,38.8111,-122.1804,
ZC_95606,Zip_code,95606.0,Woodland,OZONE_AQI,AQI,23.84990284639255,38.8111,-122.1804,good
ZC_95606,Zip_code,95606.0,Woodland,PM2.5,UG/M3,12.37026000726474,38.8111,-122.1804,
ZC_95606,Zip_code,95606.0,Woodland,OZONE,PPB,25.29771477528444,38.8111,-122.1804,
ZC_95606,Zip_code,95606.0,Woodland,WS,M/S,1.3678754640676452,38.8111,-122.1804,
ZC_95606,Zip_code,95606.0,Woodland,PM25_AQI,AQI,40.1417174086289,38.8111,-122.1804,good
ZC_55977,Zip_code,55977.0,Rochester,PM25_AQI,AQI,22.707090514398985,43.559,-92.644,good
ZC_55977,Zip_code,55977.0,Rochester,PM25,UG/M3,5.6258679786072845,43.559,-92.644,
ZC_55977,Zip_code,55977.0,Rochester,OZONE_AQI,AQI,27.612565716775045,43.559,-92.644,good
ZC_18074,Zip_code,18074.0,Philadelphia,TEMP,C,17.928283869502366,40.3038,-75.4881,
ZC_18074,Zip_code,18074.0,Philadelphia,WS,M/S,1.1501154045570623,40.3038,-75.4881,
ZC_18074,Zip_code,18074.0,Philadelphia,WD,DEGREES,180.3537916951697,40.3038,-75.4881,
ZC_18074,Zip_code,18074.0,Philadelphia,RHUM,PERCENT,55.194461473335615,40.3038,-75.4881,
ZC_56549,Zip_code,56549.0,Detroit Lakes,PM25_AQI,AQI,17.408792802001518,46.8818,-96.3232,good
ZC_56549,Zip_code,56549.0,Detroit Lakes,OZONE_AQI,AQI,28.398292019068663,46.8818,-96.3232,good
ZC_56549,Zip_code,56549.0,Detroit Lakes,PM25,UG/M3,4.205420246764041,46.8818,-96.3232,
ZC_49221,Zip_code,49221.0,Ann Arbor,TEMP,C,9.882244792170964,41.8987,-84.0305,
ZC_49229,Zip_code,49229.0,Ann Arbor,OZONE_AQI,AQI,27.52434070430901,41.9649,-83.7429,good
ZC_8310,Zip_code,8310.0,Brigantine,PM25_AQI,AQI,27.64958554206597,39.5134,-74.925,good
ZC_8310,Zip_code,8310.0,Brigantine,PM25,UG/M3,6.8523616020722775,39.5134,-74.925,
ZC_8310,Zip_code,8310.0,Brigantine,OZONE_AQI,AQI,25.54905033737177,39.5134,-74.925,good
ZC_55985,Zip_code,55985.0,Rochester,OZONE_AQI,AQI,27.612565716775045,44.1496,-92.9029,good
ZC_55985,Zip_code,55985.0,Rochester,PM25_AQI,AQI,22.707090514398985,44.1496,-92.9029,good
ZC_55985,Zip_code,55985.0,Rochester,PM25,UG/M3,5.6258679786072845,44.1496,-92.9029,
ZC_56549,Zip_code,56549.0,Detroit Lakes,OZONE,PPB,30.40459948225376,46.8818,-96.3232,
ZC_5775,Zip_code,5775.0,Bennington,RHUM,PERCENT,75.17905032583484,43.3568,-73.2503,
ZC_5775,Zip_code,5775.0,Bennington,SRAD,WATTS/M2,151.89681856529464,43.3568,-73.2503,
ZC_5775,Zip_code,5775.0,Bennington,BARPR,MILLIBAR,986.7169228625402,43.3568,-73.2503,
ZC_5775,Zip_code,5775.0,Bennington,TEMP,C,9.626665274957045,43.3568,-73.2503,
ZC_5775,Zip_code,5775.0,Bennington,RWS,KNOTS,4.2153523374500494,43.3568,-73.2503,
ZC_5775,Zip_code,5775.0,Bennington,PM2.5,UG/M3,5.679498519717203,43.3568,-73.2503,
ZC_5775,Zip_code,5775.0,Bennington,WS,M/S,2.53198549370383,43.3568,-73.2503,
ZC_5775,Zip_code,5775.0,Bennington,PRECIP,MM,0.0924520224366823,43.3568,-73.2503,
ZC_5775,Zip_code,5775.0,Bennington,RWD,DEGREES,218.17033964634928,43.3568,-73.2503,
ZC_5775,Zip_code,5775.0,Bennington,WD,DEGREES,217.1409339716955,43.3568,-73.2503,
ZC_6260,Zip_code,6260.0,Stafford,OZONE_AQI,AQI,31.32628312171171,41.9207,-71.9077,good
ZC_6260,Zip_code,6260.0,Stafford,RWD,DEGREES,194.02803158972696,41.9207,-71.9077,
ZC_6260,Zip_code,6260.0,Stafford,TEMP,C,10.578370644403517,41.9207,-71.9077,
ZC_6260,Zip_code,6260.0,Stafford,RWS,KNOTS,2.3729807869507646,41.9207,-71.9077,
ZC_6260,Zip_code,6260.0,Stafford,OZONE,PPB,34.26383757802048,41.9207,-71.9077,
ZC_56549,Zip_code,56549.0,Detroit Lakes,PM2.5,UG/M3,4.205500762061948,46.8818,-96.3232,
ZC_19317,Zip_code,19317.0,Philadelphia,TEMP,C,17.928283869502366,39.849,-75.6362,
ZC_19317,Zip_code,19317.0,Philadelphia,WS,M/S,1.1501154045570623,39.849,-75.6362,
ZC_19317,Zip_code,19317.0,Philadelphia,WD,DEGREES,180.3537916951697,39.849,-75.6362,
ZC_19317,Zip_code,19317.0,Philadelphia,RHUM,PERCENT,55.194461473335615,39.849,-75.6362,
ZC_3765,Zip_code,3765.0,Lebanon,PM25_AQI,AQI,7.152645877468804,44.0404,-72.0554,good
ZC_3765,Zip_code,3765.0,Lebanon,OZONE_AQI,AQI,21.7393350679753,44.0404,-72.0554,good
ZC_3765,Zip_code,3765.0,Lebanon,PM25,UG/M3,4.428520858328375,44.0404,-72.0554,
ZC_18054,Zip_code,18054.0,Philadelphia,TEMP,C,17.928283869502366,40.3819,-75.3868,
ZC_18054,Zip_code,18054.0,Philadelphia,WS,M/S,1.1501154045570623,40.3819,-75.3868,
ZC_18054,Zip_code,18054.0,Philadelphia,RHUM,PERCENT,55.194461473335615,40.3819,-75.3868,
ZC_18054,Zip_code,18054.0,Philadelphia,WD,DEGREES,180.3537916951697,40.3819,-75.3868,
ZC_16636,Zip_code,16636.0,Johnstown,PM2.5,UG/M3,8.52331583222871,40.5926,-78.517,
ZC_5358,Zip_code,5358.0,Bennington,RHUM,PERCENT,75.17905032583484,42.7659,-72.7254,
ZC_5358,Zip_code,5358.0,Bennington,RWD,DEGREES,218.17033964634928,42.7659,-72.7254,
ZC_5358,Zip_code,5358.0,Bennington,SRAD,WATTS/M2,151.89681856529464,42.7659,-72.7254,
ZC_5358,Zip_code,5358.0,Bennington,PM2.5,UG/M3,5.679498519717203,42.7659,-72.7254,
ZC_5358,Zip_code,5358.0,Bennington,RWS,KNOTS,4.2153523374500494,42.7659,-72.7254,
ZC_5358,Zip_code,5358.0,Bennington,PRECIP,MM,0.0924520224366823,42.7659,-72.7254,
ZC_5358,Zip_code,5358.0,Bennington,WS,M/S,2.53198549370383,42.7659,-72.7254,
ZC_5358,Zip_code,5358.0,Bennington,BARPR,MILLIBAR,986.7169228625402,42.7659,-72.7254,
ZC_5358,Zip_code,5358.0,Bennington,TEMP,C,9.626665274957045,42.7659,-72.7254,
ZC_5358,Zip_code,5358.0,Bennington,WD,DEGREES,217.1409339716955,42.7659,-72.7254,
ZC_5355,Zip_code,5355.0,Bennington,PM25_AQI,AQI,22.9994878997684,43.0436,-72.7903,good
ZC_5355,Zip_code,5355.0,Bennington,OZONE_AQI,AQI,26.091495986968464,43.0436,-72.7903,good
ZC_5355,Zip_code,5355.0,Bennington,PM25,UG/M3,5.679611744354884,43.0436,-72.7903,
ZC_16636,Zip_code,16636.0,Johnstown,OZONE,PPB,24.08798347413503,40.5926,-78.517,
ZC_55951,Zip_code,55951.0,Rochester,PM25,UG/M3,5.6258679786072845,43.5179,-92.3495,
ZC_55951,Zip_code,55951.0,Rochester,PM25_AQI,AQI,22.707090514398985,43.5179,-92.3495,good
ZC_55951,Zip_code,55951.0,Rochester,OZONE_AQI,AQI,27.612565716775045,43.5179,-92.3495,good
ZC_19492,Zip_code,19492.0,Philadelphia,WD,DEGREES,180.3537916951697,40.2932,-75.514,
ZC_19492,Zip_code,19492.0,Philadelphia,TEMP,C,17.928283869502366,40.2932,-75.514,
ZC_19492,Zip_code,19492.0,Philadelphia,RHUM,PERCENT,55.194461473335615,40.2932,-75.514,
ZC_19492,Zip_code,19492.0,Philadelphia,WS,M/S,1.1501154045570623,40.2932,-75.514,
ZC_49259,Zip_code,49259.0,Ann Arbor,TEMP,C,9.882244792170964,42.335,-84.2276,
ZC_5343,Zip_code,5343.0,Bennington,OZONE,PPB,28.741128373126628,43.0942,-72.7837,
ZC_55965,Zip_code,55965.0,Rochester,OZONE_AQI,AQI,27.612565716775045,43.6731,-92.0829,good
ZC_55965,Zip_code,55965.0,Rochester,PM25_AQI,AQI,22.707090514398985,43.6731,-92.0829,good
ZC_55965,Zip_code,55965.0,Rochester,PM25,UG/M3,5.6258679786072845,43.6731,-92.0829,
ZC_6255,Zip_code,6255.0,Stafford,RWS,KNOTS,2.3729807869507646,41.9826,-71.8988,
ZC_6255,Zip_code,6255.0,Stafford,OZONE_AQI,AQI,31.32628312171171,41.9826,-71.8988,good
ZC_6255,Zip_code,6255.0,Stafford,OZONE,PPB,34.26383757802048,41.9826,-71.8988,
ZC_6255,Zip_code,6255.0,Stafford,RWD,DEGREES,194.02803158972696,41.9826,-71.8988,
ZC_6255,Zip_code,6255.0,Stafford,TEMP,C,10.578370644403517,41.9826,-71.8988,
ZC_56448,Zip_code,56448.0,Brainerd,PM2.5,UG/M3,4.237960420729668,46.8056,-94.0188,
ZC_16636,Zip_code,16636.0,Johnstown,OZONE_AQI,AQI,21.89300314116558,40.5926,-78.517,good
ZC_16636,Zip_code,16636.0,Johnstown,PM25_AQI,AQI,33.99419295699401,40.5926,-78.517,good
ZC_16636,Zip_code,16636.0,Johnstown,PM25,UG/M3,8.524013799217437,40.5926,-78.517,
ZC_19425,Zip_code,19425.0,Philadelphia,WS,M/S,1.1501154045570623,40.0672,-75.6413,
ZC_19425,Zip_code,19425.0,Philadelphia,TEMP,C,17.928283869502366,40.0672,-75.6413,
ZC_19425,Zip_code,19425.0,Philadelphia,WD,DEGREES,180.3537916951697,40.0672,-75.6413,
ZC_19425,Zip_code,19425.0,Philadelphia,RHUM,PERCENT,55.194461473335615,40.0672,-75.6413,
ZC_5483,Zip_code,5483.0,Burlington,PM25,UG/M3,6.835004966493383,44.8845,-72.9399,
ZC_5483,Zip_code,5483.0,Burlington,NO2_AQI,AQI,4.363430778092459,44.8845,-72.9399,good
ZC_5483,Zip_code,5483.0,Burlington,PM25_AQI,AQI,27.4490524070705,44.8845,-72.9399,good
ZC_16407,Zip_code,16407.0,Erie,WS,M/S,1.8600826041673773,41.9193,-79.6423,
ZC_16407,Zip_code,16407.0,Erie,PM2.5,UG/M3,6.538704379884834,41.9193,-79.6423,
ZC_16407,Zip_code,16407.0,Erie,WD,DEGREES,203.0576386542216,41.9193,-79.6423,
ZC_49230,Zip_code,49230.0,Ann Arbor,OZONE,PPB,29.67861953412558,42.1056,-84.2486,
ZC_55918,Zip_code,55918.0,Rochester,OZONE_AQI,AQI,27.612565716775045,43.7406,-92.8695,good
ZC_55918,Zip_code,55918.0,Rochester,PM25_AQI,AQI,22.707090514398985,43.7406,-92.8695,good
ZC_55918,Zip_code,55918.0,Rochester,PM25,UG/M3,5.6258679786072845,43.7406,-92.8695,
ZC_5155,Zip_code,5155.0,Bennington,RWD,DEGREES,218.17033964634928,43.19,-72.8154,
ZC_5155,Zip_code,5155.0,Bennington,TEMP,C,9.626665274957045,43.19,-72.8154,
ZC_5155,Zip_code,5155.0,Bennington,BARPR,MILLIBAR,986.7169228625402,43.19,-72.8154,
ZC_5155,Zip_code,5155.0,Bennington,PRECIP,MM,0.0924520224366823,43.19,-72.8154,
ZC_5155,Zip_code,5155.0,Bennington,PM2.5,UG/M3,5.679498519717203,43.19,-72.8154,
ZC_5155,Zip_code,5155.0,Bennington,SRAD,WATTS/M2,151.89681856529464,43.19,-72.8154,
ZC_5155,Zip_code,5155.0,Bennington,WS,M/S,2.53198549370383,43.19,-72.8154,
ZC_5155,Zip_code,5155.0,Bennington,RWS,KNOTS,4.2153523374500494,43.19,-72.8154,
ZC_5155,Zip_code,5155.0,Bennington,RHUM,PERCENT,75.17905032583484,43.19,-72.8154,
ZC_5155,Zip_code,5155.0,Bennington,WD,DEGREES,217.1409339716955,43.19,-72.8154,
ZC_8326,Zip_code,8326.0,Brigantine,OZONE_AQI,AQI,25.54905033737177,39.5243,-74.9393,good
ZC_8326,Zip_code,8326.0,Brigantine,PM25_AQI,AQI,27.64958554206597,39.5243,-74.9393,good
ZC_8326,Zip_code,8326.0,Brigantine,PM25,UG/M3,6.8523616020722775,39.5243,-74.9393,
ZC_55979,Zip_code,55979.0,Rochester,OZONE_AQI,AQI,27.612565716775045,43.975,-91.9552,good
ZC_55979,Zip_code,55979.0,Rochester,PM25,UG/M3,5.6258679786072845,43.975,-91.9552,
ZC_55979,Zip_code,55979.0,Rochester,PM25_AQI,AQI,22.707090514398985,43.975,-91.9552,good
ZC_5492,Zip_code,5492.0,Burlington,PM25,UG/M3,6.835004966493383,44.6977,-72.7672,
ZC_5492,Zip_code,5492.0,Burlington,PM25_AQI,AQI,27.4490524070705,44.6977,-72.7672,good
ZC_5492,Zip_code,5492.0,Burlington,NO2_AQI,AQI,4.363430778092459,44.6977,-72.7672,good
ZC_8037,Zip_code,8037.0,Brigantine,PM2.5,UG/M3,6.853238586199261,39.6346,-74.8065,
ZC_49221,Zip_code,49221.0,Ann Arbor,OZONE,PPB,29.67861953412558,41.8987,-84.0305,
ZC_56662,Zip_code,56662.0,Brainerd,OZONE,PPB,28.7558060007236,46.8145,-93.945,
ZC_8340,Zip_code,8340.0,Brigantine,PM2.5,UG/M3,6.853238586199261,39.4395,-74.8605,
ZC_5351,Zip_code,5351.0,Bennington,PM25,UG/M3,5.679611744354884,42.9484,-72.7563,
ZC_5351,Zip_code,5351.0,Bennington,PM25_AQI,AQI,22.9994878997684,42.9484,-72.7563,good
ZC_5351,Zip_code,5351.0,Bennington,OZONE_AQI,AQI,26.091495986968464,42.9484,-72.7563,good
ZC_5459,Zip_code,5459.0,Burlington,PM25,UG/M3,6.835004966493383,44.9393,-73.0297,
ZC_5459,Zip_code,5459.0,Burlington,NO2_AQI,AQI,4.363430778092459,44.9393,-73.0297,good
ZC_5459,Zip_code,5459.0,Burlington,PM25_AQI,AQI,27.4490524070705,44.9393,-73.0297,good
ZC_48191,Zip_code,48191.0,Ann Arbor,OZONE_AQI,AQI,27.52434070430901,42.0675,-83.5462,good
ZC_33576,Zip_code,33576.0,Holiday,OZONE_AQI,AQI,25.610930966743027,28.3363,-82.2785,good
ZC_48836,Zip_code,48836.0,Ann Arbor,TEMP,C,9.882244792170964,42.6578,-84.0722,
ZC_5677,Zip_code,5677.0,Burlington,PM25_AQI,AQI,27.4490524070705,44.3777,-72.7196,good
ZC_5677,Zip_code,5677.0,Burlington,NO2_AQI,AQI,4.363430778092459,44.3777,-72.7196,good
ZC_5677,Zip_code,5677.0,Burlington,PM25,UG/M3,6.835004966493383,44.3777,-72.7196,
ZC_8019,Zip_code,8019.0,Rider University,PM2.5,UG/M3,7.3554550726016465,39.8204,-74.5363,
ZC_8019,Zip_code,8019.0,Rider University,WD,DEGREES,220.6519191106206,39.8204,-74.5363,
ZC_8019,Zip_code,8019.0,Rider University,RHUM,PERCENT,66.18953929356299,39.8204,-74.5363,
ZC_8019,Zip_code,8019.0,Rider University,TEMP,C,12.500181046039373,39.8204,-74.5363,
ZC_8019,Zip_code,8019.0,Rider University,BARPR,MILLIBAR,1013.1389077062114,39.8204,-74.5363,
ZC_8019,Zip_code,8019.0,Rider University,WS,M/S,1.4733577641243896,39.8204,-74.5363,
ZC_49265,Zip_code,49265.0,Ann Arbor,OZONE_AQI,AQI,27.52434070430901,42.0056,-84.189,good
ZC_8341,Zip_code,8341.0,Brigantine,PM25_AQI,AQI,27.64958554206597,39.5167,-74.9477,good
ZC_8341,Zip_code,8341.0,Brigantine,PM25,UG/M3,6.8523616020722775,39.5167,-74.9477,
ZC_8341,Zip_code,8341.0,Brigantine,OZONE_AQI,AQI,25.54905033737177,39.5167,-74.9477,good
ZC_49268,Zip_code,49268.0,Ann Arbor,OZONE,PPB,29.67861953412558,41.8593,-83.9345,
ZC_49265,Zip_code,49265.0,Ann Arbor,OZONE,PPB,29.67861953412558,42.0056,-84.189,
ZC_5734,Zip_code,5734.0,Burlington,PM25,UG/M3,6.835004966493383,43.9841,-73.3146,
ZC_5734,Zip_code,5734.0,Burlington,NO2_AQI,AQI,4.363430778092459,43.9841,-73.3146,good
ZC_5734,Zip_code,5734.0,Burlington,PM25_AQI,AQI,27.4490524070705,43.9841,-73.3146,good
ZC_5660,Zip_code,5660.0,Burlington,PM25_AQI,AQI,27.4490524070705,44.2524,-72.7594,good
ZC_5660,Zip_code,5660.0,Burlington,PM25,UG/M3,6.835004966493383,44.2524,-72.7594,
ZC_5660,Zip_code,5660.0,Burlington,NO2_AQI,AQI,4.363430778092459,44.2524,-72.7594,good
ZC_55706,Zip_code,55706.0,Ely,PM25_AQI,AQI,22.247767172338385,47.7116,-91.9409,good
ZC_55706,Zip_code,55706.0,Ely,PM25,UG/M3,5.378256173349906,47.7116,-91.9409,
ZC_55706,Zip_code,55706.0,Ely,OZONE_AQI,AQI,28.792566474261456,47.7116,-91.9409,good
ZC_8019,Zip_code,8019.0,Rider University,OZONE,PPB,26.199912491772704,39.8204,-74.5363,
ZC_55909,Zip_code,55909.0,Rochester,PM25_AQI,AQI,22.707090514398985,43.5676,-92.7177,good
ZC_55909,Zip_code,55909.0,Rochester,PM25,UG/M3,5.6258679786072845,43.5676,-92.7177,
ZC_55909,Zip_code,55909.0,Rochester,OZONE_AQI,AQI,27.612565716775045,43.5676,-92.7177,good
ZC_3780,Zip_code,3780.0,Lebanon,PM25,UG/M3,4.428520858328375,44.0295,-72.0021,
ZC_3780,Zip_code,3780.0,Lebanon,OZONE_AQI,AQI,21.7393350679753,44.0295,-72.0021,good
ZC_3780,Zip_code,3780.0,Lebanon,PM25_AQI,AQI,7.152645877468804,44.0295,-72.0021,good
ZC_33543,Zip_code,33543.0,Holiday,OZONE_AQI,AQI,25.610930966743027,28.2081,-82.2524,good
ZC_8067,Zip_code,8067.0,Millville,NO2_AQI,AQI,5.622446819276857,39.757,-75.4044,good
ZC_8067,Zip_code,8067.0,Millville,PM25,UG/M3,8.197702200687663,39.757,-75.4044,
ZC_8067,Zip_code,8067.0,Millville,OZONE_AQI,AQI,24.73876773710377,39.757,-75.4044,good
ZC_8067,Zip_code,8067.0,Millville,PM25_AQI,AQI,30.507924930318605,39.757,-75.4044,good
ZC_8019,Zip_code,8019.0,Rider University,OZONE_AQI,AQI,23.81852584280344,39.8204,-74.5363,good
ZC_8019,Zip_code,8019.0,Rider University,PM25_AQI,AQI,28.384050390870183,39.8204,-74.5363,good
ZC_8019,Zip_code,8019.0,Rider University,PM25,UG/M3,7.356574781596357,39.8204,-74.5363,
ZC_96727,Zip_code,96727.0,Hilo,PM25_AQI,AQI,15.767712387750016,20.0781,-155.4672,good
ZC_96727,Zip_code,96727.0,Hilo,PM25,UG/M3,3.81278200472201,20.0781,-155.4672,
ZC_8067,Zip_code,8067.0,Millville,OZONE,PPB,27.293437197071967,39.757,-75.4044,
ZC_8067,Zip_code,8067.0,Millville,NO2,PPB,5.853527910547959,39.757,-75.4044,
ZC_5739,Zip_code,5739.0,Bennington,BARPR,MILLIBAR,986.7169228625402,43.346,-73.0001,
ZC_5739,Zip_code,5739.0,Bennington,RWD,DEGREES,218.17033964634928,43.346,-73.0001,
ZC_5739,Zip_code,5739.0,Bennington,SRAD,WATTS/M2,151.89681856529464,43.346,-73.0001,
ZC_5739,Zip_code,5739.0,Bennington,RHUM,PERCENT,75.17905032583484,43.346,-73.0001,
ZC_5739,Zip_code,5739.0,Bennington,PRECIP,MM,0.0924520224366823,43.346,-73.0001,
ZC_5739,Zip_code,5739.0,Bennington,WS,M/S,2.53198549370383,43.346,-73.0001,
ZC_5739,Zip_code,5739.0,Bennington,TEMP,C,9.626665274957045,43.346,-73.0001,
ZC_5739,Zip_code,5739.0,Bennington,RWS,KNOTS,4.2153523374500494,43.346,-73.0001,
ZC_5739,Zip_code,5739.0,Bennington,WD,DEGREES,217.1409339716955,43.346,-73.0001,
ZC_5739,Zip_code,5739.0,Bennington,PM2.5,UG/M3,5.679498519717203,43.346,-73.0001,
ZC_8067,Zip_code,8067.0,Millville,PM2.5,UG/M3,8.196602279042592,39.757,-75.4044,
ZC_8067,Zip_code,8067.0,Millville,NO,PPB,2.7270802581106754,39.757,-75.4044,
ZC_8067,Zip_code,8067.0,Millville,NOX,PPB,9.018016030141798,39.757,-75.4044,
ZC_5343,Zip_code,5343.0,Bennington,PM25,UG/M3,5.679611744354884,43.0942,-72.7837,
ZC_5343,Zip_code,5343.0,Bennington,PM25_AQI,AQI,22.9994878997684,43.0942,-72.7837,good
ZC_5343,Zip_code,5343.0,Bennington,OZONE_AQI,AQI,26.091495986968464,43.0942,-72.7837,good
ZC_5155,Zip_code,5155.0,Bennington,OZONE,PPB,28.741128373126628,43.19,-72.8154,
ZC_5051,Zip_code,5051.0,Lebanon,PM25,UG/M3,4.428520858328375,44.085,-72.0772,
ZC_5051,Zip_code,5051.0,Lebanon,PM25_AQI,AQI,7.152645877468804,44.085,-72.0772,good
ZC_5051,Zip_code,5051.0,Lebanon,OZONE_AQI,AQI,21.7393350679753,44.085,-72.0772,good
ZC_5358,Zip_code,5358.0,Bennington,OZONE,PPB,28.741128373126628,42.7659,-72.7254,
ZC_49234,Zip_code,49234.0,Ann Arbor,OZONE_AQI,AQI,27.52434070430901,42.1243,-84.3224,good
ZC_3279,Zip_code,3279.0,Lebanon,PM25_AQI,AQI,7.152645877468804,43.921,-71.8882,good
ZC_3279,Zip_code,3279.0,Lebanon,OZONE_AQI,AQI,21.7393350679753,43.921,-71.8882,good
ZC_3279,Zip_code,3279.0,Lebanon,PM25,UG/M3,4.428520858328375,43.921,-71.8882,
ZC_94929,Zip_code,94929.0,San Rafael,NOX,PPB,11.03054332882664,38.2497,-122.9631,
ZC_94929,Zip_code,94929.0,San Rafael,NO,PPB,3.434760105883978,38.2497,-122.9631,
ZC_94929,Zip_code,94929.0,San Rafael,PM2.5,UG/M3,8.687322167529265,38.2497,-122.9631,
ZC_96727,Zip_code,96727.0,Hilo,SO2,PPB,2.109545981704378,20.0781,-155.4672,
